type,status,subjects,number,title,date_enacted,term_id,raw_author_text,pdf_url,filename,id,session_id,absent_ids,clean_author_ids
resolution,active,,2022-166,"Resolution Approving and Adopting Municipal Peace and Order Council (MPOC) Resolution No. 2022-10 Dated September 19, 2022 Entitled ? Resolution Realigning the Total Amount of Ninety Thousand Pesos and 00/100 (PHP 90,000.00) From the Balance Appropriation of Peace and Order Funds As of September 19, 2022 for Funding of Various Expenses and Further Approving the Same.? (AUTHOR : COUNCILOR BENEDICTO S. ALBORIDA, 10/17/2022)",2022-10-17,sb_11,"Councilor Benedicto S. Alborida, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-166.pdf,Resolution No. 2022-166.pdf,resolution_sb_11_2022-166,sb_11_2022-10-17,,alborida-benedicto-s
resolution,active,,2022-167,"Resolution Approving and Adopting Municipal Anti-drug Abuse Council (MADAC) Resolution No. 2022-08 Dated September 19, 2022 Entitled ?resolution Approving the Establishment and Operation of the Special Drug Education Center (SDEC) to Be Lodged at the Yakap Bayan Center Building in the Municipality of Los Baños, Laguna, Providing Funds Thereof and for Other Purposes.? (AUTHOR : COUNCILOR BENEDICTO S. ALBORIDA, 10/17/2022)",2022-10-17,sb_11,"Councilor Benedicto S. Alborida, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-167.pdf,Resolution No. 2022-167.pdf,resolution_sb_11_2022-167,sb_11_2022-10-17,,alborida-benedicto-s
resolution,active,,2022-168,"Resolution Approving and Adopting Municipal Anti-drug Abuse Council (MADAC) Resolution No. 2022-09 Dated September 19, 2022 Entitled ?resolution Approving the Official Logo of the Los Baños Anti-drug Abuse Office (LB-ADAO).? (AUTHOR : COUNCILOR BENEDICTO S. ALBORIDA, 10/17/2022)",2022-10-17,sb_11,"Councilor Benedicto S. Alborida, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-168.pdf,Resolution No. 2022-168.pdf,resolution_sb_11_2022-168,sb_11_2022-10-17,,alborida-benedicto-s
resolution,active,,2022-169,"Resolution Approving and Adopting Municipal Anti-drug Abuse Council (MADAC) Resolution No. 2022-10 Dated September 19, 2022 Entitled ?resolution Approving the Updated Activities of the Community-based Drug Rehabilitation Program (CBDRP) and Endorsing the Same to the Sangguniang Bayan for Adoption and Institutionalization.? (AUTHOR: COUNCILOR BENEDICTO S. ALBORIDA, 10/17/2022)",2022-10-17,sb_11,"Councilor Benedicto S. Alborida, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-169.pdf,Resolution No. 2022-169.pdf,resolution_sb_11_2022-169,sb_11_2022-10-17,,alborida-benedicto-s
resolution,active,,2022-170,"Resolution Authorizing the Municipal Government of Los Baños Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Enter Into and Sign in a Memorandum of Agreement MOA) with Department of Health - Center for Health Development - Calabarzon for the Receipt of Grant Incentive Intended for Lgu?s Which Had Outstanding Performance During the Bayanihan Bakunahan (NATIONAL VACCINATION DAY) for the Prevention and Control of Covid-19. (author : Councilor Mark Lester B. Dizon,10/17/202",2022-10-17,sb_11,Mark Lester B,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-170.pdf,Resolution No. 2022-170.pdf,resolution_sb_11_2022-170,sb_11_2022-10-17,,dizon-mark-lester-b
resolution,active,,2022-171,"Resolution Approving and Adopting the Municipal Council for the Protection of Children (MCPC) Resolution No. 2022-03 Dated August 25,2022 Entitled ?resolution Approving the Comprehensive Local Juvenile Intervention Program Plan 2022-2025 of Los Baños.? (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP ,10/17/2022)",2022-10-17,sb_11,"Councilor Jonathan Bryan S. Siytiap, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-171.pdf,Resolution No. 2022-171.pdf,resolution_sb_11_2022-171,sb_11_2022-10-17,,siytiap-jonathan-bryan-s
resolution,active,,2022-172,"Resolution Approving and Adopting the Los Baños Federation of Persons with Disabilities, Inc. (LBFPWDI) Resolution No. 2022-02 Dated August 19,2022 Entitled ?a Resolution Adjusting Various Expense Items on the PWD Annual Investment Program (AIP) for Cy 2023 From the Amount of Three Million Two Hundred Thirty Six Thousand Nine Hundred Sixty Three Pesos and 55/100 Only (PHP 3,236,963.55) to Three Million Two Hundred Thirty Five Thousand Nine Hundred Sixty Eight Pesos and 86/100 Only (php 3,235,968",2022-10-17,sb_11,Jonathan Bryan S,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-172.pdf,Resolution No. 2022-172.pdf,resolution_sb_11_2022-172,sb_11_2022-10-17,,siytiap-jonathan-bryan-s
resolution,active,,2022-174,Resolution Adopting the Recommendation of the Administrative Investigative Committee (AIC) at Its Decision on Administrative Case No. 2022-02: Ocampo Vs. Delos Santos. Author: Hon. Mark Lester B. Dizon,2022-10-17,sb_11,Mark Lester B,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-174.pdf,Resolution No. 2022-174.pdf,resolution_sb_11_2022-174,sb_11_2022-10-17,,dizon-mark-lester-b
resolution,active,,2022-175,"A Resolution Interposing No Objection on the Construction and Business Operation of Auster Ventus Mortuary Corp. (AVMC) Crematory Located at Heaven?s Garden Memorial Park, Barangay Anos, Los Baños, Laguna. (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP ,10/17/2022)",2022-10-17,sb_11,"Councilor Jonathan Bryan S. Siytiap, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-175.pdf,Resolution No. 2022-175.pdf,resolution_sb_11_2022-175,sb_11_2022-10-17,,siytiap-jonathan-bryan-s
resolution,active,,2022-176,"A Resolution Approving the Application for Accreditation of Grand Harvest Christian Ministries, Inc. with Office Address at Purok 5, Brgy. Maahas, Los Baños, Laguna. (AUTHOR: COUNCILOR JULIUS A. MOLI?AWE ,10/17/2022)",2022-10-17,sb_11,"Councilor Julius A. Moli?awe, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-176.pdf,Resolution No. 2022-176.pdf,resolution_sb_11_2022-176,sb_11_2022-10-17,,molinawe-julius-a
resolution,active,,2022-177,"A Resolution Approving the Application for Accreditation of Bayog Crossing Palengke Umali Bayan TODA Inc., (BCPUBTODA INC.) with Office Address at Barangay Bayog, Los Baños, Laguna. (AUTHOR: COUNCILOR JULIUS A. MOLI?AWE ,10/17/2022)",2022-10-17,sb_11,"Councilor Julius A. Moli?awe, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-177.pdf,Resolution No. 2022-177.pdf,resolution_sb_11_2022-177,sb_11_2022-10-17,,molinawe-julius-a
resolution,active,,2022-178,"A Resolution Approving and Adopting the Gad Focal Point System-executive Committee (GFPS-EXECOM) Resolution No. 2022-03 Dated October 11,2022, Entitled ?resolution Realigning Several Appropriations Under the Gender and Development (GAD) Fund for Cy 2022 Amounting to Two Million Four Hundred Thousand Pesos Only (PHP 2,400,000.00) and Thereafter Allocating and Approving the Same for Various Purposes.? (AUTHOR: MARLO PJ A. ALIPON, MPA, REE, RMP,10/17/2022)",2022-10-17,sb_11,"Marlo Pj A. Alipon, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-178.pdf,Resolution No. 2022-178.pdf,resolution_sb_11_2022-178,sb_11_2022-10-17,,alipon-marlo-pj-a
resolution,active,,2022-179,"A Resolution Approving and Adopting the Gad Focal Point System-executive Committee (GFPS-EXECOM) Resolution No. 2022-02 Dated October 11,2022, Entitled ?a Resolution Approving the Los Baños Municipal Gender and Development Plan and Budget for Fy 2023.? (AUTHOR: MARLO PJ A. ALIPON, MPA, REE, RMP,10/17/2022)",2022-10-17,sb_11,"Marlo Pj A. Alipon, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-179.pdf,Resolution No. 2022-179.pdf,resolution_sb_11_2022-179,sb_11_2022-10-17,,alipon-marlo-pj-a
resolution,active,,2022-180,"A Resolution Approving and Adopting the Municipal Council for the Protection of Children (MCPC) Resolution No. 2022-04 Dated October 13,2022, Entitled ?resolution Approving the Programs, Projects and Activities of the Municipal Council for the Protection of Children of Los Baños for Fy 2023.? (AUTHOR: MARLO PJ A. ALIPON, MPA, REE, RMP,10/17/2022)",2022-10-17,sb_11,"Marlo Pj A. Alipon, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-180.pdf,Resolution No. 2022-180.pdf,resolution_sb_11_2022-180,sb_11_2022-10-17,,alipon-marlo-pj-a
resolution,active,,2022-181,"A Resolution Approving and Adopting the Municipal Council for the Protection of Children (MCPC) Resolution No. 2022-05 Dated October 13,2022, Entitled ?resolution Approving the Municipal Council for the Protection of Children Plan and Budget of Los Baños for Cy 2023.? (AUTHOR: MARLO PJ A. ALIPON, MPA, REE, RMP,10/17/2022)",2022-10-17,sb_11,"Marlo Pj A. Alipon, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-181.pdf,Resolution No. 2022-181.pdf,resolution_sb_11_2022-181,sb_11_2022-10-17,,alipon-marlo-pj-a
resolution,active,,2022-182,"A Resolution Approving and Adopting the Municipal School Board (MSB) Resolution No. 2022-12 Dated October 4,2022, Entitled ?resolution Appropriating the Amount of Two Hundred Thousand Pesos (P200,000.00) Chargeable Against the 2021 Special Education Fund Savings for the Immediate Purchase of Various Equipment and Consumables for Fire Stricken Lopez Elementary School.? (AUTHOR: COUNCILWOMAN LEREN MAE M. BAUTISTA,10/17/2022)",2022-10-17,sb_11,"Councilwoman Leren Mae M. Bautista, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-182.pdf,Resolution No. 2022-182.pdf,resolution_sb_11_2022-182,sb_11_2022-10-17,,
resolution,active,,2022-183,"A Resolution Approving and Adopting the Municipal School Board (MSB) Resolution No. 2022-13 Dated October 13,2022, Entitled ? Resolution Appropriating the Amount of Five Hundred Thousand Pesos (P500,000.00) Chargeable Against the 2021 Special Education Fund Savings for the Immediate Rehabilitation of the Fire Damaged Fvr Building at Lopez Elementary School.? (AUTHOR: COUNCILWOMAN LEREN MAE M. BAUTISTA,10/17/2022)",2022-10-17,sb_11,"Councilwoman Leren Mae M. Bautista, 10/17/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-183.pdf,Resolution No. 2022-183.pdf,resolution_sb_11_2022-183,sb_11_2022-10-17,,
resolution,active,,2022-200,"Resolution Authorizing the Municipal Government of Los Baños (MGLB) Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Enter Into Contract for Service of Mr. Edbert L. Saberola As a Para-teacher (LEARNING SUPPORT AIDE) Assigned to Los Baños Bayog Senior High School and Bayog Elementary School with Corresponding Monthly Compensation of Fifteen Thousand Pesos (P 15,000.00) Chargeable Against the Special Education Fund Effective October 17, 2022 to December 31, 2022. (author: C",2022-10-17,sb_11,,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-200.pdf,Resolution No. 2022-200.pdf,resolution_sb_11_2022-200,sb_11_2022-10-17,,
resolution,active,,2022-157,"Resolution Authorizing the Acting Municipal Treasurer Maria Luisa G. Diaz to Close the Trust Fund Dormant Account of the Municipal Development Fund Office (MDFO) with Account Number 1892-1044-99. (AUTHOR : COUNCILOR JULIUS A. MOLI?AWE, 10/11/2022)",2022-10-11,sb_11,"Councilor Julius A. Moli?awe, 10/11/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-157.pdf,Resolution No. 2022-157.pdf,resolution_sb_11_2022-157,sb_11_2022-10-11,,molinawe-julius-a
resolution,active,,2022-158,"Resolution Approving the Amendments to the Internal Rules of Procedures of the Sangguniang Bayan of Los Baños. (AUTHOR : COUNCILOR JULIUS A. MOLINA?AWE, 10/11/2022)",2022-10-11,sb_11,"Councilor Julius A. Molina?awe, 10/11/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-158.pdf,Resolution No. 2022-158.pdf,resolution_sb_11_2022-158,sb_11_2022-10-11,,molinawe-julius-a
resolution,active,,2022-161,"Resolution Approving and Adopting the Municipal School Board (MSB) Resolution No. 2022-11 Dated September 30, 2022 Entitled ?resolution Reiterating the Transfer of the Special Education Fund Time Deposit Account of the Municipal Government of Los Baños to Current Account with the Land Bank of the Philippines Uplb Branch, Los Baños, Laguna.? (AUTHOR : COUNCILWOMAN LEREN MAE M. BAUTISTA, 10/11/2022)",2022-10-11,sb_11,"Councilwoman Leren Mae M. Bautista, 10/11/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-161.pdf,Resolution No. 2022-161.pdf,resolution_sb_11_2022-161,sb_11_2022-10-11,,
resolution,active,,2022-162,"Resolution Authorizing the Municipal Government of Los Baños (MGLB) Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Enter Into and Sign in a Memorandum of Partnership Agreement with the Department of Environment and Natural Resources (DENR) Region - Iv Calabarzon. (AUTHOR : COUNCILOR MARLO PJ A. ALIPON, MPA, REE, RMP, 10/11/2022)",2022-10-11,sb_11,"Councilor Marlo Pj A. Alipon, 10/11/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-162.pdf,Resolution No. 2022-162.pdf,resolution_sb_11_2022-162,sb_11_2022-10-11,,alipon-marlo-pj-a
resolution,active,,2022-163,"Resolution Approving and Adopting the Municipal Development Council (MDC) Resolution No. 2022-09 Dated September 23, 2022 Entitled ?resolution Approving the 20% Municipal Development Fund of the Municipality of Los Baños Amounting to Sixty-one Million Eight Hundred Thirty-two Thousand Three Hundred Ninety-one Pesos and 20/100 (php 61,832,391.20) for Fy 2023.? (AUTHOR : COUNCILOR JONATHAN BRYAN S. SIYTIAP, 10/11/2022)",2022-10-11,sb_11,"Councilor Jonathan Bryan S. Siytiap, 10/11/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-163.pdf,Resolution No. 2022-163.pdf,resolution_sb_11_2022-163,sb_11_2022-10-11,,siytiap-jonathan-bryan-s
resolution,active,,2022-144,"Resolution Authorizing the Municipal Government of Los Baños (MGLB) Through the Local Chief Executive Honorable Mayor Anthony F. Genuino to Donate One (1) Unit Foton 6 Wheeler Dump Truck to Barangay Lalakay Purchased by the Municipal Government Thru Cost Sharing Scheme, the Municipal Share Chargeable Against the 20% Municipal Development Fund Continuing Appropriation Cy 2021 Amounting to Seven Hundred Fifty Thousand (P 750,000.00) and Ratifying the Same After. (author: Councilor Jonathan Brya",2022-10-03,sb_11,Jonathan Bryan S,https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-144.pdf,Resolution No. 2022-144.pdf,resolution_sb_11_2022-144,sb_11_2022-10-03,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,alipon-marlo-pj-a,dizon-mark-lester-b,dizon-mark-lester-b,delos-santos-arlene-p","siytiap-jonathan-bryan-s,dizon-mark-lester-b"
resolution,active,,2022-146,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 1 of Barangay Batong Malake, Los Baños, Laguna for the Year 2022 in the Amount of One Million Three Hundred Thousand Pesos Only and 00/100 (P1,300,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 10/03/2022)",2022-10-03,sb_11,"Councilor Jonathan Bryan S. Siytiap, 10/03/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-146.pdf,Resolution No. 2022-146.pdf,resolution_sb_11_2022-146,sb_11_2022-10-03,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,alipon-marlo-pj-a,dizon-mark-lester-b,dizon-mark-lester-b,delos-santos-arlene-p",siytiap-jonathan-bryan-s
resolution,active,,2022-147,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 1 of Barangay Bambang, Los Baños, Laguna for the Year 2022 in the Amount of Three Hundred Fifty Thousand Pesos Only and 00/100 (P350,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 10/03/2022)",2022-10-03,sb_11,"Councilor Jonathan Bryan S. Siytiap, 10/03/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-147.pdf,Resolution No. 2022-147.pdf,resolution_sb_11_2022-147,sb_11_2022-10-03,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,alipon-marlo-pj-a,dizon-mark-lester-b,dizon-mark-lester-b,delos-santos-arlene-p",siytiap-jonathan-bryan-s
resolution,active,,2022-148,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 1 of Barangay Malinta, Los Baños, Laguna for the Year 2022 in the Amount of Three Hundred Fifty Thousand Pesos Only and 00/100 (P350,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 10/03/2022)",2022-10-03,sb_11,"Councilor Jonathan Bryan S. Siytiap, 10/03/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-148.pdf,Resolution No. 2022-148.pdf,resolution_sb_11_2022-148,sb_11_2022-10-03,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,alipon-marlo-pj-a,dizon-mark-lester-b,dizon-mark-lester-b,delos-santos-arlene-p",siytiap-jonathan-bryan-s
resolution,active,,2022-149,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 3 of Barangay Mayondon, Los Baños, Laguna for the Year 2022 in the Amount of Six Hundred Ninety Thousand Pesos Only and 00/100 (P690,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 10/03/2022)",2022-10-03,sb_11,"Councilor Jonathan Bryan S. Siytiap, 10/03/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-149.pdf,Resolution No. 2022-149.pdf,resolution_sb_11_2022-149,sb_11_2022-10-03,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,alipon-marlo-pj-a,dizon-mark-lester-b,dizon-mark-lester-b,delos-santos-arlene-p",siytiap-jonathan-bryan-s
resolution,active,,2022-150,"A Resolution Approving the Sangguniang Kabataan Supplemental Budget No. 1 of Barangay Bayog, Los Baños, Laguna for the Year 2022 in the Amount of Six Hundred Thousand Pesos Only and 00/100 (P600,000.00). (AUTHOR: COUNCILOR JONATHAN BRYAN S. SIYTIAP, 10/03/2022)",2022-10-03,sb_11,"Councilor Jonathan Bryan S. Siytiap, 10/03/2022",https://losbanos.gov.ph/public/storage/municipal_resolution/Resolution No. 2022-150.pdf,Resolution No. 2022-150.pdf,resolution_sb_11_2022-150,sb_11_2022-10-03,"alipon-marlo-pj-a,concio-dexter-a,bautista-leren-mae-m,alipon-marlo-pj-a,dizon-mark-lester-b,dizon-mark-lester-b,delos-santos-arlene-p",siytiap-jonathan-bryan-s
